
1	19/11/2011	06:47:59	*notice*	Anubis is connected
2	19/11/2011	09:24:00	*notice*	Anubis disconnected (timeout)
3	19/11/2011	09:24:00	*notice*	Anubis is connected
4	20/11/2011	13:19:32	*notice*	Anubis disconnected (timeout)
5	20/11/2011	13:19:32	*notice*	Anubis is connected
6	20/11/2011	20:39:27	*notice*	Anubis disconnected (timeout)
7	20/11/2011	20:39:27	*notice*	Anubis is connected
8	21/11/2011	06:01:55	*notice*	Anubis disconnected (timeout)
9	21/11/2011	06:01:55	*notice*	Anubis is connected
10	21/11/2011	08:52:26	*notice*	Anubis disconnected (timeout)
2	21/11/2011	08:52:26	*notice*	Anubis is connected
3	21/11/2011	12:05:47	*notice*	Anubis disconnected (timeout)
4	21/11/2011	12:05:47	*notice*	Anubis is connected
5	21/11/2011	14:01:19	*notice*	Anubis disconnected (timeout)
6	21/11/2011	14:01:19	*notice*	Anubis is connected
7	21/11/2011	17:50:41	*notice*	Anubis disconnected (timeout)
8	21/11/2011	17:50:41	*notice*	Anubis is connected
9	22/11/2011	11:36:28	*notice*	Anubis disconnected (timeout)
10	22/11/2011	11:36:28	*notice*	Anubis is connected
11	22/11/2011	22:07:50	*notice*	Anubis disconnected (timeout)
12	22/11/2011	22:07:50	*notice*	Anubis is connected
13	24/11/2011	06:16:03	*notice*	Anubis disconnected (timeout)
14	24/11/2011	06:16:03	*notice*	Anubis is connected
15	25/11/2011	04:05:00	*notice*	Anubis disconnected (timeout)
16	25/11/2011	04:05:00	*notice*	Anubis is connected
17	25/11/2011	08:37:45	*notice*	Anubis disconnected (timeout)
18	25/11/2011	08:37:45	*notice*	Anubis is connected
19	25/11/2011	23:20:26	*notice*	Anubis disconnected (timeout)
20	25/11/2011	23:20:26	*notice*	Anubis is connected
21	26/11/2011	15:13:56	*notice*	Anubis disconnected (timeout)
22	26/11/2011	15:13:57	*notice*	Anubis is connected
23	27/11/2011	00:21:18	*notice*	Anubis disconnected (timeout)
24	27/11/2011	00:21:18	*notice*	Anubis is connected
25	27/11/2011	02:17:10	*notice*	Anubis disconnected (timeout)
26	27/11/2011	02:17:10	*notice*	Anubis is connected
27	27/11/2011	10:01:10	*notice*	Anubis disconnected (timeout)
28	27/11/2011	10:01:10	*notice*	Anubis is connected
29	02/12/2011	00:11:31	*notice*	Anubis disconnected (timeout)
30	02/12/2011	00:11:31	*notice*	Anubis is connected
31	07/12/2011	12:21:44	*notice*	Anubis disconnected (timeout)
32	07/12/2011	12:21:44	*notice*	Anubis is connected
33	07/12/2011	19:25:49	*notice*	Anubis disconnected (timeout)
34	07/12/2011	19:25:49	*notice*	Anubis is connected
35	08/12/2011	20:53:20	*notice*	Anubis disconnected (timeout)
36	08/12/2011	20:53:20	*notice*	Anubis is connected
37	09/12/2011	07:41:44	*notice*	Anubis disconnected (timeout)
38	09/12/2011	07:41:44	*notice*	Anubis is connected
39	11/12/2011	08:28:45	*notice*	Anubis disconnected (timeout)
40	11/12/2011	08:28:45	*notice*	Anubis is connected
41	15/12/2011	23:43:46	*notice*	Anubis disconnected (timeout)
42	15/12/2011	23:43:46	*notice*	Anubis is connected
43	17/12/2011	10:23:01	*notice*	Anubis disconnected (timeout)
44	17/12/2011	10:23:01	*notice*	Anubis is connected
45	18/12/2011	10:33:03	*notice*	Anubis disconnected (timeout)
46	18/12/2011	10:33:03	*notice*	Anubis is connected
47	19/12/2011	11:04:28	*notice*	Anubis disconnected (timeout)
48	19/12/2011	11:04:28	*notice*	Anubis is connected
49	19/12/2011	17:17:13	*notice*	Anubis disconnected (timeout)
50	19/12/2011	17:17:13	*notice*	Anubis is connected
51	21/12/2011	17:04:10	*notice*	Anubis disconnected (timeout)
52	21/12/2011	17:04:10	*notice*	Anubis is connected
