104	27/03/2010	18:22:30	*notice*	Apophis is connected
105	27/03/2010	18:23:31	*notice*	Apophis quit
106	27/03/2010	20:00:02	*notice*	Apophis is connected
107	27/03/2010	20:00:26	*notice*	Apophis quit
108	27/03/2010	20:54:17	*notice*	Apophis is connected
109	28/03/2010	07:27:56	*notice*	Apophis disconnected (timeout)
110	28/03/2010	07:27:56	*notice*	Apophis is connected
111	28/03/2010	07:30:24	*notice*	Apophis quit
112	28/03/2010	08:55:03	*notice*	Apophis is connected
113	28/03/2010	09:09:13	*notice*	Apophis changes his/her nickname to Apophis285
114	28/03/2010	09:09:13	*notice*	Apophis285 is connected
115	28/03/2010	10:10:26	*notice*	Apophis285 disconnected (timeout)
116	28/03/2010	10:10:26	*notice*	Apophis disconnected (timeout)
117	28/03/2010	10:10:26	*notice*	Apophis is connected
118	28/03/2010	10:13:43	*notice*	Apophis quit
119	28/03/2010	10:26:36	*notice*	Apophis is connected
120	28/03/2010	10:26:50	*notice*	Apophis quit
121	28/03/2010	10:39:47	*notice*	Apophis is connected
122	28/03/2010	11:41:04	*notice*	Apophis disconnected (timeout)
123	28/03/2010	11:41:04	*notice*	Apophis is connected
124	28/03/2010	11:42:05	*notice*	Apophis quit
125	28/03/2010	11:45:22	*notice*	Apophis is connected
126	28/03/2010	11:52:14	*notice*	Apophis changes his/her nickname to Apophis650
127	28/03/2010	11:52:14	*notice*	Apophis650 is connected
128	28/03/2010	11:56:24	*notice*	Apophis changes his/her nickname to Apophis529
129	28/03/2010	11:56:24	*notice*	Apophis529 is connected
130	28/03/2010	11:56:33	*notice*	Apophis529 quit
131	28/03/2010	12:24:26	*notice*	Apophis changes his/her nickname to Apophis373
132	28/03/2010	12:24:26	*notice*	Apophis373 is connected
133	28/03/2010	12:24:48	*notice*	Apophis373 quit
134	28/03/2010	13:31:58	*notice*	Apophis disconnected (timeout)
135	28/03/2010	13:31:58	*notice*	Apophis650 disconnected (timeout)
136	28/03/2010	13:31:58	*notice*	Apophis is connected
137	28/03/2010	13:32:08	*notice*	Apophis quit
138	28/03/2010	13:52:46	*notice*	Apophis is connected
139	28/03/2010	13:53:42	*notice*	Apophis quit
140	28/03/2010	14:21:57	*notice*	Apophis is connected
141	28/03/2010	14:31:29	*notice*	Apophis changes his/her nickname to Apophis68
142	28/03/2010	14:31:29	*notice*	Apophis68 is connected
143	28/03/2010	14:31:32	*notice*	Apophis68 quit
144	28/03/2010	14:49:14	*notice*	Apophis changes his/her nickname to Apophis736
145	28/03/2010	14:49:14	*notice*	Apophis736 is connected
146	28/03/2010	14:49:17	*notice*	Apophis736 quit
147	28/03/2010	15:49:48	*notice*	Apophis disconnected (timeout)
148	28/03/2010	15:49:48	*notice*	Nemesis is connected
149	28/03/2010	16:40:05	*notice*	Apophis is connected
150	28/03/2010	17:08:02	*notice*	Nemesis disconnected (timeout)
151	28/03/2010	17:08:02	*notice*	Apophis changes his/her nickname to Apophis262
152	28/03/2010	17:08:02	*notice*	Apophis262 is connected
153	28/03/2010	17:08:56	*notice*	Apophis262 quit
154	28/03/2010	17:10:42	*notice*	Apophis262 is connected
155	28/03/2010	17:10:59	*notice*	Apophis changes his/her nickname to Apophis31
156	28/03/2010	17:10:59	*notice*	Apophis31 is connected
157	28/03/2010	17:11:10	*notice*	Apophis31 quit
158	29/03/2010	09:16:02	*notice*	Apophis262 disconnected (timeout)
159	29/03/2010	09:16:02	*notice*	Apophis disconnected (timeout)
160	29/03/2010	09:16:02	*notice*	Apophis is connected
161	29/03/2010	09:33:21	*notice*	Apophis changes his/her nickname to Apophis654
162	29/03/2010	09:33:21	*notice*	Apophis654 is connected
163	29/03/2010	09:33:31	*notice*	Apophis654 quit
164	29/03/2010	10:22:02	*notice*	Apophis disconnected (timeout)
165	29/03/2010	10:22:02	*notice*	Apophis is connected
166	29/03/2010	10:22:14	*notice*	Apophis quit
167	29/03/2010	11:37:08	*notice*	Apophis is connected
168	29/03/2010	13:43:39	*notice*	Apophis disconnected (timeout)
169	29/03/2010	13:43:39	*notice*	Apophis is connected
170	29/03/2010	13:43:50	*notice*	Apophis quit
171	30/03/2010	01:30:30	*notice*	Apophis is connected
172	30/03/2010	08:20:20	*notice*	Apophis disconnected (timeout)
173	30/03/2010	08:20:20	*notice*	Apophis is connected
174	30/03/2010	08:22:20	*notice*	Apophis quit
