8	24/04/2012	07:04:10	*notice*	Khayman quit
9	24/04/2012	07:05:26	*notice*	Khayman is connected
10	24/04/2012	07:05:28	*notice*	Khayman quit
11	25/04/2012	08:29:32	*notice*	Khayman is connected
12	25/04/2012	08:29:37	*notice*	Khayman quit
13	26/04/2012	08:38:28	*notice*	Khayman is connected
14	26/04/2012	08:39:04	*notice*	Khayman quit
15	27/04/2012	09:13:33	*notice*	Khayman is connected
16	27/04/2012	09:13:39	*notice*	Khayman quit
17	27/04/2012	09:14:00	*notice*	Khayman is connected
18	27/04/2012	09:14:01	*notice*	Khayman quit
19	27/04/2012	15:02:18	*notice*	Khayman is connected
20	27/04/2012	15:02:20	*notice*	Khayman quit
21	28/04/2012	08:31:36	*notice*	Khayman is connected
22	28/04/2012	08:31:39	*notice*	Khayman quit
23	28/04/2012	08:31:56	*notice*	Khayman is connected
24	28/04/2012	08:31:59	*notice*	Khayman quit
25	29/04/2012	06:24:46	*notice*	Khayman is connected
26	01/05/2012	00:54:28	*notice*	Khayman disconnected (timeout)
27	01/05/2012	00:54:28	*notice*	Khayman is connected
28	01/05/2012	00:54:30	*notice*	Khayman quit
29	01/05/2012	10:52:47	*notice*	Khayman is connected
30	01/05/2012	10:52:49	*notice*	Khayman quit
31	02/05/2012	08:02:16	*notice*	Khayman is connected
32	02/05/2012	08:02:17	*notice*	Khayman quit
33	02/05/2012	08:02:35	*notice*	Khayman is connected
34	02/05/2012	08:02:36	*notice*	Khayman quit
35	05/05/2012	07:30:52	*notice*	Khayman is connected
36	05/05/2012	07:30:57	*notice*	Khayman quit
37	05/05/2012	07:31:10	*notice*	Khayman is connected
38	05/05/2012	07:31:12	*notice*	Khayman quit
39	07/05/2012	16:40:03	*notice*	Khayman is connected
40	07/05/2012	16:40:05	*notice*	Khayman quit
41	08/05/2012	00:29:11	*notice*	Khayman is connected
42	08/05/2012	00:29:14	*notice*	Khayman quit
43	08/05/2012	00:30:24	*notice*	Khayman is connected
44	08/05/2012	08:36:29	*notice*	Khayman disconnected (timeout)
45	08/05/2012	08:36:29	*notice*	Khayman is connected
46	08/05/2012	21:32:30	*notice*	Khayman disconnected (timeout)
47	08/05/2012	21:32:30	*notice*	Khayman is connected
48	09/05/2012	05:32:39	*notice*	Khayman disconnected (timeout)
49	09/05/2012	05:32:39	*notice*	Khayman is connected
50	09/05/2012	05:32:41	*notice*	Khayman quit
51	09/05/2012	06:08:03	*notice*	Khayman is connected
52	09/05/2012	06:08:07	*notice*	Khayman quit
53	09/05/2012	12:40:49	*notice*	Khayman is connected
54	09/05/2012	12:40:50	*notice*	Khayman quit
55	09/05/2012	12:48:56	*notice*	Khayman is connected
56	10/05/2012	09:26:11	*notice*	Khayman disconnected (timeout)
57	10/05/2012	09:26:11	*notice*	Khayman is connected
58	10/05/2012	09:26:13	*notice*	Khayman quit
59	10/05/2012	19:55:27	*notice*	Khayman is connected
60	11/05/2012	08:38:31	*notice*	Khayman disconnected (timeout)
61	11/05/2012	08:38:31	*notice*	Khayman is connected
62	11/05/2012	08:38:35	*notice*	Khayman quit
63	11/05/2012	08:38:59	*notice*	Khayman is connected
64	11/05/2012	08:39:02	*notice*	Khayman quit
65	12/05/2012	23:09:47	*notice*	Khayman is connected
66	13/05/2012	08:58:23	*notice*	Khayman disconnected (timeout)
67	13/05/2012	08:58:23	*notice*	Khayman is connected
68	13/05/2012	08:58:26	*notice*	Khayman quit
69	13/05/2012	21:15:46	*notice*	Khayman is connected
70	15/05/2012	08:42:24	*notice*	Khayman disconnected (timeout)
71	15/05/2012	08:42:24	*notice*	Khayman is connected
72	15/05/2012	08:42:26	*notice*	Khayman quit
73	15/05/2012	08:42:54	*notice*	Khayman is connected
74	15/05/2012	08:42:55	*notice*	Khayman quit
75	15/05/2012	22:32:36	*notice*	Khayman is connected
76	15/05/2012	22:32:39	*notice*	Khayman quit
77	16/05/2012	07:31:20	*notice*	Khayman is connected
