11	28/01/2011	15:22:47	*notice*	Genghis Khan quit
12	29/01/2011	00:23:39	*notice*	Genghis Khan is connected
13	29/01/2011	00:23:40	*notice*	Genghis Khan quit
14	29/01/2011	09:02:02	*notice*	Genghis Khan is connected
15	29/01/2011	11:14:13	*notice*	Genghis Khan disconnected (timeout)
16	29/01/2011	11:14:13	*notice*	Genghis Khan is connected
17	29/01/2011	12:48:23	*notice*	Genghis Khan disconnected (timeout)
18	29/01/2011	12:48:23	*notice*	Genghis Khan is connected
19	29/01/2011	14:18:17	*notice*	Genghis Khan disconnected (timeout)
20	29/01/2011	14:18:17	*notice*	Genghis Khan is connected
21	29/01/2011	14:18:44	*notice*	Genghis Khan quit
22	29/01/2011	14:18:53	*notice*	Genghis Khan is connected
23	29/01/2011	21:56:31	*notice*	Genghis Khan disconnected (timeout)
24	29/01/2011	21:56:31	*notice*	Genghis Khan is connected
25	29/01/2011	21:56:32	*notice*	Genghis Khan quit
26	30/01/2011	00:24:39	*notice*	Genghis Khan is connected
27	30/01/2011	06:19:10	*notice*	Genghis Khan disconnected (timeout)
28	30/01/2011	06:19:10	*notice*	Genghis Khan is connected
29	30/01/2011	06:54:12	*notice*	Genghis Khan changes his/her nickname to Genghis Khan896
30	30/01/2011	06:54:12	*notice*	Genghis Khan896 is connected
31	30/01/2011	07:07:06	*notice*	Tryndamere is connected
32	30/01/2011	13:44:03	*notice*	Genghis Khan disconnected (timeout)
33	30/01/2011	13:44:03	*notice*	Tryndamere disconnected (timeout)
34	30/01/2011	13:44:03	*notice*	Genghis Khan896 disconnected (timeout)
35	30/01/2011	13:44:03	*notice*	Genghis Khan is connected
36	30/01/2011	13:44:05	*notice*	Genghis Khan quit
37	31/01/2011	00:09:10	*notice*	Genghis Khan is connected
38	31/01/2011	02:31:57	*notice*	Genghis Khan disconnected (timeout)
39	31/01/2011	02:31:57	*notice*	Genghis Khan is connected
40	31/01/2011	09:13:35	*notice*	Genghis Khan disconnected (timeout)
41	31/01/2011	09:13:35	*notice*	Genghis Khan is connected
42	31/01/2011	12:24:27	*notice*	Genghis Khan disconnected (timeout)
43	31/01/2011	12:24:27	*notice*	Genghis Khan is connected
44	31/01/2011	15:11:49	*notice*	Genghis Khan disconnected (timeout)
45	31/01/2011	15:11:49	*notice*	Genghis Khan is connected
46	31/01/2011	19:12:02	*notice*	Genghis Khan disconnected (timeout)
47	31/01/2011	19:12:02	*notice*	Genghis Khan is connected
48	31/01/2011	19:28:30	*notice*	Genghis Khan changes his/her nickname to Genghis Khan989
49	31/01/2011	19:28:30	*notice*	Genghis Khan989 is connected
50	01/02/2011	00:46:43	*notice*	Genghis Khan disconnected (timeout)
51	01/02/2011	00:46:43	*notice*	Genghis Khan989 disconnected (timeout)
52	01/02/2011	00:46:43	*notice*	Genghis Khan is connected
53	01/02/2011	01:47:57	*notice*	Genghis Khan disconnected (timeout)
54	01/02/2011	01:47:57	*notice*	Genghis Khan is connected
55	01/02/2011	03:45:55	*notice*	Genghis Khan disconnected (timeout)
56	01/02/2011	03:45:55	*notice*	Genghis Khan is connected
57	01/02/2011	07:14:46	*notice*	Genghis Khan disconnected (timeout)
58	01/02/2011	07:14:46	*notice*	Genghis Khan is connected
59	01/02/2011	10:41:08	*notice*	Genghis Khan disconnected (timeout)
60	01/02/2011	10:41:08	*notice*	Genghis Khan is connected
61	01/02/2011	10:41:10	*notice*	Genghis Khan quit
62	01/02/2011	20:42:13	*notice*	Genghis Khan is connected
63	02/02/2011	06:49:08	*notice*	Genghis Khan disconnected (timeout)
64	02/02/2011	06:49:08	*notice*	Genghis Khan is connected
65	02/02/2011	10:44:52	*notice*	Genghis Khan disconnected (timeout)
66	02/02/2011	10:44:52	*notice*	Genghis Khan is connected
67	03/02/2011	03:13:30	*notice*	Genghis Khan disconnected (timeout)
68	03/02/2011	03:13:30	*notice*	Genghis Khan is connected
69	03/02/2011	03:13:47	*notice*	Genghis Khan quit
70	03/02/2011	13:55:15	*notice*	Genghis Khan is connected
71	03/02/2011	21:56:58	*notice*	Genghis Khan disconnected (timeout)
72	03/02/2011	21:56:58	*notice*	Genghis Khan is connected
73	03/02/2011	21:57:20	*notice*	Genghis Khan quit
74	04/02/2011	04:46:57	*notice*	Genghis Khan is connected
75	04/02/2011	05:54:04	*notice*	Genghis Khan disconnected (timeout)
76	04/02/2011	05:54:04	*notice*	Genghis Khan is connected
77	04/02/2011	14:52:30	*notice*	Genghis Khan disconnected (timeout)
78	04/02/2011	14:52:30	*notice*	Genghis Khan is connected
79	04/02/2011	14:52:33	*notice*	Genghis Khan quit
80	05/02/2011	00:13:21	*notice*	Genghis Khan is connected
