
1	26/06/2010	13:03:00	*notice*	Comet is connected
2	26/06/2010	13:34:35	*notice*	Comet quit
3	26/06/2010	14:14:37	*notice*	Comet is connected
4	26/06/2010	14:22:06	*notice*	Comet quit
5	26/06/2010	15:03:09	*notice*	Comet is connected
6	26/06/2010	15:59:49	*notice*	Comet quit
7	26/06/2010	16:00:01	*notice*	Comet is connected
8	26/06/2010	16:20:40	*notice*	Comet quit
9	26/06/2010	16:36:46	*notice*	Comet is connected
10	26/06/2010	16:36:49	*notice*	Comet quit
11	26/06/2010	17:25:08	*notice*	Comet is connected
12	26/06/2010	18:02:34	*notice*	Comet quit
13	26/06/2010	18:53:15	*notice*	Comet is connected
14	26/06/2010	19:04:02	*notice*	Comet quit
15	26/06/2010	19:50:11	*notice*	Comet is connected
16	26/06/2010	19:50:15	*notice*	Comet quit
17	26/06/2010	21:46:10	*notice*	Comet is connected
18	27/06/2010	00:10:16	*notice*	Comet disconnected (timeout)
19	27/06/2010	00:10:16	*notice*	Comet is connected
20	27/06/2010	01:15:28	*notice*	Comet disconnected (timeout)
21	27/06/2010	01:15:28	*notice*	Comet is connected
22	27/06/2010	01:58:06	*notice*	Comet quit
23	27/06/2010	03:25:07	*notice*	Comet is connected
24	27/06/2010	03:25:09	*notice*	Comet quit
25	27/06/2010	09:29:57	*notice*	Comet is connected
26	27/06/2010	10:45:38	*notice*	Comet disconnected (timeout)
27	27/06/2010	10:45:38	*notice*	Comet is connected
28	27/06/2010	10:45:40	*notice*	Comet quit
29	27/06/2010	10:54:13	*notice*	Comet is connected
30	27/06/2010	10:54:15	*notice*	Comet quit
31	27/06/2010	12:22:45	*notice*	Comet is connected
32	27/06/2010	12:22:48	*notice*	Comet quit
33	27/06/2010	12:48:39	*notice*	Comet is connected
34	27/06/2010	13:55:42	*notice*	Comet quit
35	27/06/2010	15:07:18	*notice*	Comet is connected
36	27/06/2010	15:07:21	*notice*	Comet quit
37	27/06/2010	15:56:09	*notice*	Comet is connected
38	27/06/2010	16:15:50	*notice*	Comet quit
