
1	17/05/2012	04:52:24	*notice*	Nambiia is connected
2	17/05/2012	04:52:28	*notice*	Nambiia quit
3	17/05/2012	07:12:57	*notice*	Nambiia is connected
4	17/05/2012	07:14:44	*notice*	Nambiia quit
5	18/05/2012	03:58:38	*notice*	Nambiia is connected
6	18/05/2012	09:50:57	*notice*	Nambiia disconnected (timeout)
7	18/05/2012	09:50:57	*notice*	Nambiia is connected
8	18/05/2012	09:51:00	*notice*	Nambiia quit
9	18/05/2012	23:29:14	*notice*	Nambiia is connected
10	18/05/2012	23:54:48	*notice*	Nambiia quit
11	19/05/2012	03:25:46	*notice*	Nambiia is connected
12	19/05/2012	03:27:20	*notice*	Nambiia quit
13	22/05/2012	06:00:33	*notice*	Nambiia is connected
14	22/05/2012	06:02:06	*notice*	Nambiia quit
15	22/05/2012	06:25:48	*notice*	Nambiia is connected
16	22/05/2012	06:25:59	*notice*	Nambiia quit
17	22/05/2012	08:14:11	*notice*	Nambiia is connected
18	22/05/2012	08:14:16	*notice*	Nambiia quit
19	28/05/2012	04:00:17	*notice*	Nambiia is connected
20	28/05/2012	04:00:28	*notice*	Nambiia quit
21	29/05/2012	11:37:48	*notice*	Nambiia is connected
22	29/05/2012	11:38:37	*notice*	Nambiia quit
23	02/06/2012	20:11:57	*notice*	Nambiia is connected
24	04/06/2012	02:04:47	*notice*	Nambiia disconnected (timeout)
25	04/06/2012	02:04:47	*notice*	Nambiia is connected
26	04/06/2012	02:43:27	*notice*	Nambiia quit
27	05/06/2012	02:45:38	*notice*	Nambiia is connected
28	05/06/2012	02:45:54	*notice*	Nambiia quit
29	05/06/2012	17:02:50	*notice*	Nambiia is connected
30	05/06/2012	17:03:02	*notice*	Nambiia quit
31	07/06/2012	11:31:11	*notice*	Nambiia is connected
32	07/06/2012	11:34:12	*notice*	Nambiia quit
33	09/06/2012	04:14:24	*notice*	Nambiia is connected
34	09/06/2012	04:14:45	*notice*	Nambiia quit
35	09/06/2012	05:32:35	*notice*	Nambiia is connected
36	09/06/2012	05:43:29	*notice*	Nambiia quit
37	10/06/2012	04:31:14	*notice*	Nambiia is connected
38	10/06/2012	04:31:24	*notice*	Nambiia quit
39	11/06/2012	02:19:36	*notice*	Nambiia is connected
40	11/06/2012	02:19:54	*notice*	Nambiia quit
41	13/06/2012	01:09:41	*notice*	Nambiia is connected
42	15/06/2012	01:45:24	*notice*	Nambiia disconnected (timeout)
43	15/06/2012	01:45:24	*notice*	Nambiia is connected
44	15/06/2012	01:45:40	*notice*	Nambiia quit
45	15/06/2012	05:20:35	*notice*	Nambiia is connected
46	15/06/2012	05:20:39	*notice*	Nambiia quit
47	16/06/2012	09:15:03	*notice*	Nambiia is connected
48	17/06/2012	13:34:37	*notice*	Nambiia disconnected (timeout)
49	17/06/2012	13:34:37	*notice*	Nambiia is connected
50	17/06/2012	13:34:59	*notice*	Nambiia quit
51	19/06/2012	03:08:53	*notice*	Nambiia is connected
52	19/06/2012	03:09:00	*notice*	Nambiia quit
53	20/06/2012	01:42:59	*notice*	Nambiia is connected
54	20/06/2012	01:43:52	*notice*	Nambiia quit
55	20/06/2012	06:50:53	*notice*	Nambiia is connected
56	20/06/2012	06:51:12	*notice*	Nambiia quit
57	21/06/2012	01:50:05	*notice*	Nambiia is connected
58	21/06/2012	01:50:15	*notice*	Nambiia quit
59	22/06/2012	05:37:46	*notice*	Nambiia is connected
60	22/06/2012	08:32:51	*notice*	Nambiia quit
61	24/06/2012	05:15:13	*notice*	Nambiia is connected
62	24/06/2012	05:15:35	*notice*	Nambiia quit
63	24/06/2012	05:49:09	*notice*	Nambiia is connected
64	24/06/2012	05:49:40	*notice*	Nambiia quit
